url,groundtruth_year,class,object_name,license,last_checked_on
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Detail_of_keyboard_at_Sony_Ericsson_K800i.jpg/800px-Detail_of_keyboard_at_Sony_Ericsson_K800i.jpg,2006,mobilephones,"""Sony Ericsson K800i""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/LG_Chocolate_Phone_Open.jpg/800px-LG_Chocolate_Phone_Open.jpg,2006,mobilephones,"""LG Chocolate""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/LG_Chocolate_Phone_Closed.jpg/800px-LG_Chocolate_Phone_Closed.jpg,2006,mobilephones,"""LG Chocolate""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/F%28x%29_SNSD_LG_Chocolate_performance.jpg/800px-F%28x%29_SNSD_LG_Chocolate_performance.jpg,2006,mobilephones,"""LG Chocolate""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/f/fe/Motorola_MING_Portrait.jpg,2006,mobilephones,"""Motorola Ming""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Gold-plated_Motorola_Ming_Phone_%283261148441%29.jpg/800px-Gold-plated_Motorola_Ming_Phone_%283261148441%29.jpg,2006,mobilephones,"""Motorola Ming""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Motorola_Q_Phone_%282554619027%29.jpg/800px-Motorola_Q_Phone_%282554619027%29.jpg,2006,mobilephones,"""Motorola Q""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Motorola_Q_1.jpg/800px-Motorola_Q_1.jpg,2006,mobilephones,"""Motorola Q""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Motorola_Q_2.jpg/800px-Motorola_Q_2.jpg,2006,mobilephones,"""Motorola Q""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Motorola_Q9C.jpg/800px-Motorola_Q9C.jpg,2006,mobilephones,"""Motorola Q""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Motorola_RIZR_Z3_02.jpg/800px-Motorola_RIZR_Z3_02.jpg,2006,mobilephones,"""Motorola Rizr""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Motorola_RIZR_Z8_Front.jpg/800px-Motorola_RIZR_Z8_Front.jpg,2006,mobilephones,"""Motorola Rizr""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/3/31/Motorola_RIZR_Z8_Back.jpg,2006,mobilephones,"""Motorola Rizr""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/d/d5/Motorola_RIZR_Z8_Side.jpg,2006,mobilephones,"""Motorola Rizr""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Motorola_RIZR_Z3_01.jpg/800px-Motorola_RIZR_Z3_01.jpg,2006,mobilephones,"""Motorola Rizr""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Motorola_W220.jpg/800px-Motorola_W220.jpg,2006,mobilephones,"""Motorola W220""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Motorola_W220_aberto.jpg/800px-Motorola_W220_aberto.jpg,2006,mobilephones,"""Motorola W220""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Motorola_W220_fechado.jpg/800px-Motorola_W220_fechado.jpg,2006,mobilephones,"""Motorola W220""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Nokia_1110_DG_01.jpg/800px-Nokia_1110_DG_01.jpg,2006,mobilephones,"""Nokia 1110""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Nokia_1110.JPG/800px-Nokia_1110.JPG,2006,mobilephones,"""Nokia 1110""","""CC BY 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Nokia_1110i_mobile_phone.JPG/800px-Nokia_1110i_mobile_phone.JPG,2006,mobilephones,"""Nokia 1110""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Nokia_1112.jpg/800px-Nokia_1112.jpg,2006,mobilephones,"""Nokia 1112""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Nokia_1112_front.JPG/800px-Nokia_1112_front.JPG,2006,mobilephones,"""Nokia 1112""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Nokia_2310_front.jpg/800px-Nokia_2310_front.jpg,2006,mobilephones,"""Nokia 2310""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Nokia_2310_blue.jpg/800px-Nokia_2310_blue.jpg,2006,mobilephones,"""Nokia 2310""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Nokia_2310_connectors.jpg/800px-Nokia_2310_connectors.jpg,2006,mobilephones,"""Nokia 2310""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Nokia_2310_back.jpg/800px-Nokia_2310_back.jpg,2006,mobilephones,"""Nokia 2310""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Nokia_2310_blue_%282%29.jpg/800px-Nokia_2310_blue_%282%29.jpg,2006,mobilephones,"""Nokia 2310""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/2/20/Nokia_2310_back_open.jpg,2006,mobilephones,"""Nokia 2310""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Nokia_2310.jpeg/800px-Nokia_2310.jpeg,2006,mobilephones,"""Nokia 2310""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Nokia_2610_z_bateri%C4%85_BL-5C.jpg/800px-Nokia_2610_z_bateri%C4%85_BL-5C.jpg,2006,mobilephones,"""Nokia 2610""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Nokia_2610._004.jpg/800px-Nokia_2610._004.jpg,2006,mobilephones,"""Nokia 2610""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/b/b9/Nokia_3250.JPG,2006,mobilephones,"""Nokia 3250""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Nokia_5200_by_Georgy.jpg/800px-Nokia_5200_by_Georgy.jpg,2006,mobilephones,"""Nokia 5200""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/55/Nokia_5200.png,2006,mobilephones,"""Nokia 5200""","""CC BY 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/6/62/Cartel_Nokia_5200.jpg,2006,mobilephones,"""Nokia 5200""","""CC BY 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/c/ca/Nokia_5300_1.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/4/40/Nokia_5300_Closed.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Nokia_5300.JPG/800px-Nokia_5300.JPG,2006,mobilephones,"""Nokia 5300""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Grey_Nokia_5300_closed.JPG/800px-Grey_Nokia_5300_closed.JPG,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Nokia_5300_-_back.jpg/800px-Nokia_5300_-_back.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Nokia_5300_camera_-_it.jpg/800px-Nokia_5300_camera_-_it.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Nokia_5300_Xpress_Music.jpg/800px-Nokia_5300_Xpress_Music.jpg,2006,mobilephones,"""Nokia 5300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/20090109_-_Nokia_5300_-_03.jpg/800px-20090109_-_Nokia_5300_-_03.jpg,2006,mobilephones,"""Nokia 5300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Nokia_5300_main_menu_-_it.jpg/800px-Nokia_5300_main_menu_-_it.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Nokia_5300_music_player_-_it.jpg/800px-Nokia_5300_music_player_-_it.jpg,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/20090109_-_Nokia_5300_-_01.jpg/800px-20090109_-_Nokia_5300_-_01.jpg,2006,mobilephones,"""Nokia 5300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Nokia_5300_BLACK.JPG/800px-Nokia_5300_BLACK.JPG,2006,mobilephones,"""Nokia 5300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Nokia_5300_vs_Sony_Ericsson_W710.jpg/800px-Nokia_5300_vs_Sony_Ericsson_W710.jpg,2006,mobilephones,"""Nokia 5300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Nokia_6070_black_background.jpg/800px-Nokia_6070_black_background.jpg,2006,mobilephones,"""Nokia 6070""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Nokia_6070_front.jpg/800px-Nokia_6070_front.jpg,2006,mobilephones,"""Nokia 6070""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Nokia_6070_back.jpg/800px-Nokia_6070_back.jpg,2006,mobilephones,"""Nokia 6070""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/4/44/Nokia_6070_cellphone.jpg,2006,mobilephones,"""Nokia 6070""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Nokia_6070.jpg/800px-Nokia_6070.jpg,2006,mobilephones,"""Nokia 6070""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Nokia_6131_01.jpg/800px-Nokia_6131_01.jpg,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Nokia_6131.JPG/800px-Nokia_6131.JPG,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Nokia_6131_2.JPG/800px-Nokia_6131_2.JPG,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/8/89/Nokia_6131_-_left.JPG,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Nokia_6131_-_back.jpg/800px-Nokia_6131_-_back.jpg,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/8/8a/Nokia_6131_-_right.jpg,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/c/c7/Nokia_6131_-_front.JPG,2006,mobilephones,"""Nokia 6131""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/51/Nokia_6300.jpg,2006,mobilephones,"""Nokia 6300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Nokia_6300_.01.jpg/800px-Nokia_6300_.01.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Nokia_6300_.02.jpg/800px-Nokia_6300_.02.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Nokia_6300_.03.jpg/800px-Nokia_6300_.03.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Nokia_6300_%281%29.jpg/800px-Nokia_6300_%281%29.jpg,2006,mobilephones,"""Nokia 6300""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Nokia_6300_red_front.jpg/800px-Nokia_6300_red_front.jpg,2006,mobilephones,"""Nokia 6300""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Nokia_6300_red_back.jpg/800px-Nokia_6300_red_back.jpg,2006,mobilephones,"""Nokia 6300""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Nokia_6300_red_uncovered.jpg/800px-Nokia_6300_red_uncovered.jpg,2006,mobilephones,"""Nokia 6300""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/NOKIA_6300.jpg/800px-NOKIA_6300.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Nokia_6300-7156.jpg/800px-Nokia_6300-7156.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Nokia_6300-7151.jpg/800px-Nokia_6300-7151.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Nokia_6300-7153.jpg/800px-Nokia_6300-7153.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Nokia_6300-7157.jpg/800px-Nokia_6300-7157.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Nokia_6300-7152.jpg/800px-Nokia_6300-7152.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Nokia_6300-7150.jpg/800px-Nokia_6300-7150.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Nokia_6300-7154.jpg/800px-Nokia_6300-7154.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Nokia_6300_e61i_e61i-1_gsm_mobile_phones_%28763025492%29.jpg/800px-Nokia_6300_e61i_e61i-1_gsm_mobile_phones_%28763025492%29.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Decoratieve_Nokia_6300_buiten_een_telefoonwinkel_in_Groningen_Stad_01.jpg/800px-Decoratieve_Nokia_6300_buiten_een_telefoonwinkel_in_Groningen_Stad_01.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Decoratieve_Nokia_6300_buiten_een_telefoonwinkel_in_Groningen_Stad_02.jpg/800px-Decoratieve_Nokia_6300_buiten_een_telefoonwinkel_in_Groningen_Stad_02.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/4/4d/Nokia_6300i.jpg,2006,mobilephones,"""Nokia 6300""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Nokia_E61_pl.png/800px-Nokia_E61_pl.png,2006,mobilephones,"""Nokia E61""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Nokia_E61.jpg/800px-Nokia_E61.jpg,2006,mobilephones,"""Nokia E61""","""CC BY 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Nokia_E61_fr.jpg/800px-Nokia_E61_fr.jpg,2006,mobilephones,"""Nokia E61""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Nokia_E61i.jpg/800px-Nokia_E61i.jpg,2006,mobilephones,"""Nokia E61""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/NOKIA_E61i_med_dansk_tastatur_ubt.JPG/800px-NOKIA_E61i_med_dansk_tastatur_ubt.JPG,2006,mobilephones,"""Nokia E61""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/54/Nokia_e70_auki.jpg,2006,mobilephones,"""Nokia E70""","""CC BY 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Nokia_E70_smartphone.jpg/800px-Nokia_E70_smartphone.jpg,2006,mobilephones,"""Nokia E70""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Nokia_E70_flickr_310449169.jpg/800px-Nokia_E70_flickr_310449169.jpg,2006,mobilephones,"""Nokia E70""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/3/35/Nokia_N72_large.jpg,2006,mobilephones,"""Nokia N72""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/6/6a/Nokia_N72.jpg,2006,mobilephones,"""Nokia N72""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/b/b6/Nokia_N73.jpg,2006,mobilephones,"""Nokia N73""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/e/ef/Nokia_N73_JP.jpg,2006,mobilephones,"""Nokia N73""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Nokia_N73_1.JPG/800px-Nokia_N73_1.JPG,2006,mobilephones,"""Nokia N73""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/f/fb/Nokia_N73_Both_Editions.jpg,2006,mobilephones,"""Nokia N73""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Il_Nokia_N73.jpg/800px-Il_Nokia_N73.jpg,2006,mobilephones,"""Nokia N73""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/b/b2/Nokia_N73_Carl_Zeiss_Tessar_Lens.jpg,2006,mobilephones,"""Nokia N73""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Nokia_N92_flip.jpg/800px-Nokia_N92_flip.jpg,2006,mobilephones,"""Nokia N92""","""CC BY 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/f/f9/Tom_Cruise_and_Nokia_N92.jpg,2006,mobilephones,"""Nokia N92""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Nokia_N92.jpg/800px-Nokia_N92.jpg,2006,mobilephones,"""Nokia N92""","""CC BY 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Nokia_n93-1.jpg/800px-Nokia_n93-1.jpg,2006,mobilephones,"""Nokia N93""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pink_Samsung_Blackjack_II.jpg/800px-Pink_Samsung_Blackjack_II.jpg,2006,mobilephones,"""Samsung BlackJack II""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Samsung_S400i_closed.jpg/800px-Samsung_S400i_closed.jpg,2006,mobilephones,"""Samsung S400i""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Samsung_S400i_open.jpg/800px-Samsung_S400i_open.jpg,2006,mobilephones,"""Samsung S400i""","""CC0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/a/a0/Samsung_sgh-d807.jpg,2006,mobilephones,"""Samsung SGH-D807""","""CC BY-SA 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pink_Samsung_Blackjack_II.jpg/800px-Pink_Samsung_Blackjack_II.jpg,2006,mobilephones,"""Samsung BlackJack""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Samsung_SGH-X820.jpg/800px-Samsung_SGH-X820.jpg,2006,mobilephones,"""Samsung SGH-X820""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/AM_Sony_Ericsson_K610i.jpg/800px-AM_Sony_Ericsson_K610i.jpg,2006,mobilephones,"""Sony Ericsson K610i""","""CC BY 2.5""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/3/3d/Sony_Ericsson_K610i.jpg,2006,mobilephones,"""Sony Ericsson K610i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sony_Ericsson_K610im.jpg/800px-Sony_Ericsson_K610im.jpg,2006,mobilephones,"""Sony Ericsson K610i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Sony_Ericsson_M600.jpg/800px-Sony_Ericsson_M600.jpg,2006,mobilephones,"""Sony Ericsson M600""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Sony_Ericsson_W300i_WSOD.JPG/800px-Sony_Ericsson_W300i_WSOD.JPG,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Sony_Ericsson_w300i_4802.jpg/800px-Sony_Ericsson_w300i_4802.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Sony_Ericsson_w300i_4808.jpg/800px-Sony_Ericsson_w300i_4808.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Sony_Ericsson_w300i_4809.jpg/800px-Sony_Ericsson_w300i_4809.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Sony_Ericsson_w300i_4807.jpg/800px-Sony_Ericsson_w300i_4807.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Ericsson_w300i_4805.jpg/800px-Sony_Ericsson_w300i_4805.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Sony_Ericsson_w300i_4806.jpg/800px-Sony_Ericsson_w300i_4806.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Sony_Ericsson_W300i.jpg/800px-Sony_Ericsson_W300i.jpg,2006,mobilephones,"""Sony Ericsson W300i""","""Attribution""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Sony_Ericsson_W300i_AT%26T_SIM.JPG/800px-Sony_Ericsson_W300i_AT%26T_SIM.JPG,2006,mobilephones,"""Sony Ericsson W300i""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Sony_Ericsson_w710.JPG/800px-Sony_Ericsson_w710.JPG,2006,mobilephones,"""Sony Ericsson W710""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Sony_Ericsson_W710.jpg/800px-Sony_Ericsson_W710.jpg,2006,mobilephones,"""Sony Ericsson W710""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Nokia_5300_vs_Sony_Ericsson_W710.jpg/800px-Nokia_5300_vs_Sony_Ericsson_W710.jpg,2006,mobilephones,"""Sony Ericsson W710""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/a/a9/Sony_Ericsson_W810i_in_Mexico.jpg,2006,mobilephones,"""Sony Ericsson W810""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/e/e8/Sony_Ericsson_W850i_front_side_%28German%29_ed.jpg,2006,mobilephones,"""Sony Ericsson W850i""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/8/86/Sony_Ericsson_W850i_back_side.jpg,2006,mobilephones,"""Sony Ericsson W850i""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/2/25/Sony_Ericsson_W850i_front_side_%28German%29.jpg,2006,mobilephones,"""Sony Ericsson W850i""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/3_colors_of_Sony_Ericsson_Z610i_20070627.jpg/800px-3_colors_of_Sony_Ericsson_Z610i_20070627.jpg,2006,mobilephones,"""Sony Ericsson Z610""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/2007_Sony_Ericsson_Z610i_Airy_Blue_panel.jpg/800px-2007_Sony_Ericsson_Z610i_Airy_Blue_panel.jpg,2006,mobilephones,"""Sony Ericsson Z610""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/2007_Sony_Ericsson_Z610i_Airy_Blue_face.jpg/800px-2007_Sony_Ericsson_Z610i_Airy_Blue_face.jpg,2006,mobilephones,"""Sony Ericsson Z610""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/2/2a/2007_Sony_Ericsson_Z610i_Airy_Blue_TW_inside_tag.jpg,2006,mobilephones,"""Sony Ericsson Z610""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/2007_Sony_Ericsson_Z610i_Airy_Blue_rear.jpg/800px-2007_Sony_Ericsson_Z610i_Airy_Blue_rear.jpg,2006,mobilephones,"""Sony Ericsson Z610""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Sony_Ericsson_Z710_open.jpg/800px-Sony_Ericsson_Z710_open.jpg,2006,mobilephones,"""Sony Ericsson Z710""","""CC BY-SA 4.0""",2024-05-09
